estu_cod_reside_mcpio,year,punt_global,INSE,MPIO,DPTO,Indice_penetracion,Zona
76828,2020,238.82759,50.042721,TRUJILLO,VALLE DEL CAUCA,4.1500001,Urbana
76834,2018,241.58475,45.222805,TULUA,VALLE DEL CAUCA,16.68,Rural
76834,2018,260.71997,52.640297,TULUA,VALLE DEL CAUCA,16.68,Urbana
76834,2019,237.26894,46.214886,TULUA,VALLE DEL CAUCA,16.91,Rural
76834,2019,259.29056,52.822693,TULUA,VALLE DEL CAUCA,16.91,Urbana
76834,2020,231.70564,45.890854,TULUA,VALLE DEL CAUCA,18.389999,Rural
76834,2020,261.68961,53.237083,TULUA,VALLE DEL CAUCA,18.389999,Urbana
76845,2018,230.10001,42.958015,ULLOA,VALLE DEL CAUCA,6.4000001,Rural
76845,2018,243.01515,47.574497,ULLOA,VALLE DEL CAUCA,6.4000001,Urbana
76845,2019,228.66667,37.470551,ULLOA,VALLE DEL CAUCA,6.9099998,Rural
76845,2019,232.40298,45.800266,ULLOA,VALLE DEL CAUCA,6.9099998,Urbana
76845,2020,265.85715,44.642887,ULLOA,VALLE DEL CAUCA,8.25,Rural
76845,2020,225.17999,42.574188,ULLOA,VALLE DEL CAUCA,8.25,Urbana
76863,2018,238.22223,41.281162,VERSALLES,VALLE DEL CAUCA,1.42,Rural
76863,2018,237.94339,46.397877,VERSALLES,VALLE DEL CAUCA,1.42,Urbana
76863,2019,212,40.783955,VERSALLES,VALLE DEL CAUCA,1.41,Rural
76863,2019,234.81633,50.177673,VERSALLES,VALLE DEL CAUCA,1.41,Urbana
76863,2020,213.95744,41.132954,VERSALLES,VALLE DEL CAUCA,4.3499999,Rural
76863,2020,246.48979,50.244156,VERSALLES,VALLE DEL CAUCA,4.3499999,Urbana
76869,2018,214.85715,43.029263,VIJES,VALLE DEL CAUCA,1.73,Rural
76869,2018,241,52.021023,VIJES,VALLE DEL CAUCA,1.73,Urbana
76869,2019,229.07692,46.091022,VIJES,VALLE DEL CAUCA,1.66,Rural
76869,2019,238.75757,49.332409,VIJES,VALLE DEL CAUCA,1.66,Urbana
76869,2020,229.64706,43.155212,VIJES,VALLE DEL CAUCA,.54000002,Rural
76869,2020,248.95523,51.311897,VIJES,VALLE DEL CAUCA,.54000002,Urbana
76890,2018,239.37778,42.18327,YOTOCO,VALLE DEL CAUCA,7.3400002,Rural
76890,2018,238.26724,51.804184,YOTOCO,VALLE DEL CAUCA,7.3400002,Urbana
76890,2019,236.91667,44.081169,YOTOCO,VALLE DEL CAUCA,7.4699998,Rural
76890,2019,241.01613,49.282112,YOTOCO,VALLE DEL CAUCA,7.4699998,Urbana
76890,2020,230.69768,44.859776,YOTOCO,VALLE DEL CAUCA,6.8000002,Rural
76890,2020,242.9899,50.276253,YOTOCO,VALLE DEL CAUCA,6.8000002,Urbana
76892,2018,234.75397,46.720421,YUMBO,VALLE DEL CAUCA,14.97,Rural
76892,2018,243.91055,51.037617,YUMBO,VALLE DEL CAUCA,14.97,Urbana
76892,2019,243.57692,48.334641,YUMBO,VALLE DEL CAUCA,15.58,Rural
76892,2019,239.84384,52.210861,YUMBO,VALLE DEL CAUCA,15.58,Urbana
76892,2020,241.85246,47.806881,YUMBO,VALLE DEL CAUCA,17.950001,Rural
76892,2020,242.23831,50.980957,YUMBO,VALLE DEL CAUCA,17.950001,Urbana
76895,2018,251.26027,51.438366,ZARZAL,VALLE DEL CAUCA,11.55,Rural
76895,2018,246.51973,51.629868,ZARZAL,VALLE DEL CAUCA,11.55,Urbana
76895,2019,230.32111,49.797192,ZARZAL,VALLE DEL CAUCA,12.91,Rural
76895,2019,233.68044,51.1133,ZARZAL,VALLE DEL CAUCA,12.91,Urbana
76895,2020,234.77228,50.242229,ZARZAL,VALLE DEL CAUCA,11.1,Rural
76895,2020,237.87755,51.586182,ZARZAL,VALLE DEL CAUCA,11.1,Urbana
81001,2018,218.7742,41.027866,ARAUCA,ARAUCA,7.96,Rural
81001,2018,247.77954,49.044056,ARAUCA,ARAUCA,7.96,Urbana
81001,2019,218.50877,42.569817,ARAUCA,ARAUCA,8.4700003,Rural
81001,2019,240.26007,48.775658,ARAUCA,ARAUCA,8.4700003,Urbana
81001,2020,220.07527,45.082191,ARAUCA,ARAUCA,10.39,Rural
81001,2020,242.40334,49.949261,ARAUCA,ARAUCA,10.39,Urbana
81065,2018,244.51982,42.797337,ARAUQUITA,ARAUCA,1.72,Rural
81065,2018,257.04999,44.259464,ARAUQUITA,ARAUCA,1.72,Urbana
81065,2019,234.96666,42.892445,ARAUQUITA,ARAUCA,1.78,Rural
81065,2019,252.22926,44.424126,ARAUQUITA,ARAUCA,1.78,Urbana
81065,2020,229.56931,43.395092,ARAUQUITA,ARAUCA,2.4300001,Rural
81065,2020,242.22705,45.738407,ARAUQUITA,ARAUCA,2.4300001,Urbana
81220,2018,239.26315,45.098412,CRAVO NORTE,ARAUCA,5.3499999,Urbana
81220,2019,215.01389,42.080307,CRAVO NORTE,ARAUCA,9.5200005,Urbana
81220,2020,211.85001,42.829277,CRAVO NORTE,ARAUCA,11.54,Urbana
81300,2018,218.87628,40.2384,FORTUL,ARAUCA,.079999998,Rural
81300,2018,248.15384,42.373463,FORTUL,ARAUCA,.079999998,Urbana
81300,2019,218.75789,39.981155,FORTUL,ARAUCA,2.21,Rural
